id,url,title,description,config,created,type,active,user_id,publisher_id,frequency,next_run
8e76a072-7dfe-416b-9999-88a6f7db84d2,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Bali - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-bali""]
}",2021-09-08 11:44:48.504324,ckan,t,"","",WEEKLY,2022-02-16 11:42:04.533114
fde4c945-5e15-42b0-9226-0b6230d9fff3,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Maluku Utara - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-maluku-utara""]
}",2021-09-08 08:38:07.313106,ckan,t,"","",WEEKLY,2022-02-16 11:42:04.612284
4436ac5e-a303-4ad6-aec5-4c9a2c9232f7,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Maluku - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-maluku""]
}",2021-09-08 08:34:42.781834,ckan,t,"","",WEEKLY,2022-02-16 11:42:04.778156
b6324837-4f72-4f0c-b55c-929ae83bb645,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Papua - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-papua""]
}",2021-09-08 08:28:29.901969,ckan,t,"","",WEEKLY,2022-02-16 11:42:04.883704
47a6414b-70bf-4469-af71-ab27df6d01a1,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Sumatera Selatan - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-sumatera-selatan""]
}",2021-09-08 08:13:04.473241,ckan,t,"","",WEEKLY,2022-02-16 11:42:05.033066
f7d73342-426c-47fa-b008-0b0af8572a09,http://indragirihulukab.ina-sdi.or.id/csw/,Pemerintah Kabupaten Indragiri Hulu - Spasial,"","",2021-09-09 06:36:37.620824,csw,t,"","",DAILY,2022-02-15 20:12:52.15432
04457baf-6b02-4771-9d8c-01653bdf9f8c,http://tubankab.ina-sdi.or.id/csw,Pemerintah Kabupaten Tuban - Spasial,"","",2021-09-17 07:14:32.386115,csw,t,"","",DAILY,2022-02-15 20:12:45.630579
082e4f3d-13e7-49f4-bbbf-672465ab5802,http://ponorogokab.ina-sdi.or.id/csw,Pemerintah Kabupaten Ponorogo - Spasial,"","",2021-09-08 10:05:35.141126,csw,t,"","",DAILY,2022-02-15 20:12:53.389766
a0ca296a-4cb1-4ca1-9383-6e10cdcbd471,http://singkawangkota.ina-sdi.or.id/csw,Pemerintah Kota Singkawang - Spasial,"","",2021-09-13 04:46:02.332054,csw,t,"","",DAILY,2022-02-15 20:12:48.235415
44aa7177-86bc-4740-adf7-eff9102b665c,http://oganilirkab.ina-sdi.or.id/csw,Pemerintah Kabupaten Ogan Ilir - Spasial,"","",2021-09-09 04:07:33.007199,csw,t,"","",DAILY,2022-02-15 20:12:52.5235
8f891faf-e0ff-401a-b328-66359e5a28a3,http://lampungbaratkab.ina-sdi.or.id/csw,Pemerintah Kabupaten Lampung Barat - Spasial,"","",2021-09-16 12:58:29.335549,csw,t,"","",DAILY,2022-02-15 20:12:46.805193
c0b25f5a-666d-4200-9e53-16345dd38cfb,https://satudata.go.id/data/,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta - DCAT,"","{
 ""organizations_filter_include"": [""pemerintah-provinsi-dki-jakarta""]
}",2021-12-02 08:55:32.027405,ckan,f,"","",MANUAL,
b5a13fc4-b831-4cce-b741-d69b10df4d15,https://datahub.data.go.id/data/DKI/dki.json,Pemerintah Daerah Khusus Ibukota Jakarta - DCAT,"","",2021-12-05 12:29:09.725679,dcat_json,f,"","",DAILY,2021-12-21 12:22:19.750815
c913059c-838f-493b-b218-0b904fe0a7da,http://34.101.76.81:2512/csw,big csw,"","",2021-11-22 02:37:04.488072,csw,f,"","",MANUAL,
1fee78b1-f97f-4d7a-89e5-d07aa2f9301a,https://datahub.data.go.id/data/Kugi/kugi.json,Badan Informasi Geospasial - KUGI - DCAT,"","",2021-12-15 06:01:56.576538,dcat_json,f,"","",MANUAL,
f360d1c2-23ba-44c2-949b-aaa7b09bcc98,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Daerah Khusus Ibukota Jakarta - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-daerah-khusus-ibukota-jakarta""]
}",2021-12-01 10:41:09.498667,ckan,t,"","",MANUAL,
81bdc2a2-b5d9-4968-a82f-221a1ea797f8,https://tanahair.indonesia.go.id/sdi/,Badan Nasional Penanggulangan Bencana - Spasial,"","{
 ""organizations_filter_include"": [""badan-nasional-penanggulangan-bencana""]
}",2021-11-04 02:18:21.107753,ckan,t,"","",MANUAL,
db2738c6-31ec-4bd8-a811-17cab86db442,https://tanahair.indonesia.go.id/sdi/,Kementerian Lingkungan Hidup dan Kehutanan - Spasial,"","{
 ""organizations_filter_include"": [""kementerian-lingkungan-hidup-dan-kehutanan""]
}",2021-11-18 10:33:01.41224,ckan,t,"","",MANUAL,
5ee67b5a-9cb9-4e68-8c4a-95ca2d29510d,https://tanahair.indonesia.go.id/sdi/,Kementerian PPN Bappenas - Spasial,"","{
 ""organizations_filter_include"": [""kementerian-perencanaan-pembangunan-nasional-badan-perencanaan-pembangunan-nasional""]
}",2021-11-18 10:35:30.867832,ckan,t,"","",MANUAL,
1f3eefde-73b8-4f63-8ce0-946b84e7fcae,https://tanahair.indonesia.go.id/sdi/,Kementerian Dalam Negeri - Spasial,"","{
 ""organizations_filter_include"": [""kementerian-dalam-negeri""]
}",2021-11-18 10:36:50.342469,ckan,t,"","",MANUAL,
ecac2bcc-f11d-4d89-8046-6ba5dff23667,https://tanahair.indonesia.go.id/sdi/,Kementerian Pertanian  - Spasial,"","{
 ""organizations_filter_include"": [""kementerian-pertanian""]
}",2021-11-18 10:39:03.354937,ckan,t,"","",MANUAL,
4ecd5c8d-c392-495d-aa2b-35a163a6e13d,https://tanahair.indonesia.go.id/sdi/,Kementerian Pekerjaan Umum dan Perumahan Rakyat - Spasial,"","{
 ""organizations_filter_include"": [""kementerian-pekerjaan-umum-dan-perumahan-rakyat""]
}",2021-11-18 10:40:47.788878,ckan,t,"","",MANUAL,
919bea91-6ed9-4018-b027-a23cfad79b3a,http://palapa.big.go.id/sikambing/csw,Badan Informasi Geospasial - CSW,"","",2021-12-01 10:21:36.231697,csw,t,"","",MANUAL,
740279fe-8342-47f2-b11a-d789a2321181,https://data.kaltimprov.go.id/,Pemerintah Provinsi Kalimantan Timur - CKAN,"","",2021-09-08 16:22:05.823309,ckan,t,"","",DAILY,2022-02-15 20:12:52.816847
1d3f2209-af9b-4a65-b9b5-84f2238f4b87,http://bandungkota.ina-sdi.or.id/csw/,Pemerintah Kota Bandung - Spasial,"","",2021-09-08 15:05:56.195375,csw,t,"","",DAILY,2022-02-15 20:12:52.982815
14e0875d-f644-409f-b123-eb2515524cdc,http://geoportal.lebongkab.go.id/csw,Pemerintah Kabupaten Lebong - Spasial,"","",2021-09-08 11:38:04.207668,csw,t,"","",DAILY,2022-02-15 20:12:53.065414
451a8048-a19e-4c6c-a48e-65ea648e5847,http://payakumbuhkota.ina-sdi.or.id/csw,Pemerintah Kota Payakumbuh - Spasial,"","",2021-09-08 11:33:33.838653,csw,t,"","",DAILY,2022-02-15 20:12:53.145862
e362568a-ad4c-4c2f-8194-3b08753b3a17,http://malangkab.ina-sdi.or.id/csw,Pemerintah Kabupaten Malang - Spasial,"","",2021-09-08 09:55:40.451846,csw,t,"","",DAILY,2022-02-15 20:12:53.476015
e9773815-d3be-4f46-a0f7-d069fa2e2d0e,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Lampung - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-lampung""]
}",2021-12-01 09:01:34.468592,ckan,t,"","",WEEKLY,2022-02-16 09:56:31.270028
6056600f-43bc-43a3-868d-9e7dffe294ab,http://jayapurakab.ina-sdi.or.id/csw/,Pemerintah Kabupaten Jayapura - Spasial,"","",2021-09-08 09:37:17.142973,csw,t,"","",DAILY,2022-02-15 20:12:53.721832
bdf891b7-21ed-470f-b8a2-8a236ff93288,http://mempawahkab.ina-sdi.or.id/csw,Pemerintah Kabupaten Mempawah - Spasial,"","",2021-09-08 09:30:59.388917,csw,t,"","",DAILY,2022-02-15 20:12:53.806434
42b3037e-28f2-451a-885d-fd3e82f69251,http://banyuwangikab.ina-sdi.or.id/csw,Pemerintah Kabupaten Banyuwangi - Spasial,"","",2021-09-08 09:12:49.824496,csw,t,"","",DAILY,2022-02-15 20:12:53.967606
29422f93-62b4-4e6f-a3f1-05100625b8af,http://data.bandung.go.id/,Pemerintah Kota Bandung - CKAN,"","",2021-09-08 08:44:39.472018,ckan,t,"","",DAILY,2022-02-15 20:12:54.104455
e94d8b83-1ed6-485d-a411-1c38d4c68739,http://banjarkota.ina-sdi.or.id/csw,Pemerintah Kota Banjar - Spasial,"","",2021-09-17 07:24:54.903695,csw,t,"","",DAILY,2022-02-15 20:12:45.26586
b2e6ddc7-e1e2-4c3e-af09-be4886879dc2,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Sulawesi Utara - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-sulawesi-utara""]
}",2021-12-01 10:11:08.907311,ckan,t,"","",WEEKLY,2022-02-16 11:11:53.731729
4c48c03a-61c0-4507-b076-4d1a5ff2c4d0,http://kuningankab.ina-sdi.or.id/csw,Pemerintah Kabupaten Kuningan - Spasial,"","",2021-09-17 07:22:31.239004,csw,t,"","",DAILY,2022-02-15 20:12:45.350919
c2607374-c334-4cae-9d4f-2cd80c397d70,http://mimikakab.ina-sdi.or.id/csw,Pemerintah Kabupaten Mimika,"","",2021-09-17 07:19:20.507096,csw,t,"","",DAILY,2022-02-15 20:12:45.449131
617b6c58-2ef9-4fbc-b7d8-1495d3c96d34,http://indramayukab.ina-sdi.or.id/csw,Pemerintah Kabupaten Indramayu - Spasial,"","",2021-09-17 03:51:32.510063,csw,t,"","",DAILY,2022-02-15 20:12:45.995327
e5a19768-b336-490a-a568-de0a3e0e64e1,http://garutkab.ina-sdi.or.id/csw,Pemerintah Kabupaten Garut - Spasial,"","",2021-09-17 03:44:32.653298,csw,t,"","",DAILY,2022-02-15 20:12:46.09078
de49a9f6-bebe-4f88-94fd-89cf34a21dbe,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Jawa Barat - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-jawa-barat""]
}",2021-12-01 07:15:21.871754,ckan,t,"","",WEEKLY,2022-02-16 08:10:59.549978
f5c1a45d-9f4a-4a0d-9b5c-8613a6db5742,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Jawa Tengah - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-jawa-tengah""]
}",2021-09-17 13:51:56.993496,ckan,t,"","",WEEKLY,2022-02-16 11:42:03.443123
00b6d23b-d01e-4da1-b627-103e13d61df0,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Sumatera Utara - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-sumatera-utara""]
}",2021-09-09 02:37:05.640569,ckan,t,"","",WEEKLY,2022-02-16 11:42:03.526856
486d1662-a71e-45da-b409-6fe0addf44e5,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Riau - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-riau""]
}",2021-09-09 02:05:49.699587,ckan,t,"","",WEEKLY,2022-02-16 11:42:03.692665
9dab6905-d288-463f-87e4-ada56e6021e6,http://geoportal.natunakab.go.id/csw,Pemerintah Kabupaten Natuna - Spasial,"","",2021-09-16 14:02:41.278312,csw,t,"","",DAILY,2022-02-15 20:12:46.281434
160548bc-3286-4855-8190-9bdd8aac37be,http://ngawikab.ina-sdi.or.id/csw,Pemerintah Kabupaten Ngawi - Spasial,"","",2021-09-13 06:50:25.728519,csw,t,"","",DAILY,2022-02-15 20:12:48.061058
6dfafb1c-af28-4abf-8b7c-06ccfe19f462,http://pariamankota.ina-sdi.or.id/csw,Pemerintah Kota Pariaman - Spasial,"","",2021-09-08 11:27:39.197953,csw,t,"","",DAILY,2022-02-15 20:12:53.222872
8b1821c2-4172-4805-a838-919aa7f0e40f,http://geoportal.kulonprogokab.go.id/catalogue/csw,Pemerintah Kabupten Kulon Progo - Spasial,"","",2021-09-10 03:48:13.529833,csw,t,"","",DAILY,2022-02-15 20:12:50.861322
e8f9866a-c605-47b0-9f4e-9bd03c3e598d,http://bekasikota.ina-sdi.or.id/csw/,Pemerintah Kota Bekasi - Spasial,"","",2021-09-10 03:11:00.378258,csw,t,"","",DAILY,2022-02-15 20:12:51.025128
d469e887-8283-4030-812f-c0541bf8ca41,http://jigd.pangandarankab.go.id/csw,Pemerintah Kabupaten Pangandaran - Spasial,"","",2021-09-10 02:54:03.395681,csw,t,"","",DAILY,2022-02-15 20:12:51.187171
3c70cc5c-10b5-479f-acf2-58ed5ddfabdd,http://sukabumikota.ina-sdi.or.id/csw/,Pemerintah Kota Sukabumi - Spasial,"","",2021-09-09 15:09:13.018787,csw,t,"","",DAILY,2022-02-15 20:12:51.369805
f1a68525-38d3-45c7-a9bd-c4b229676f20,http://sorongkota.ina-sdi.or.id/csw,Pemerintah Kota Sorong - Spasial,"","",2021-09-09 15:00:04.767138,csw,t,"","",DAILY,2022-02-15 20:12:51.537077
6044e65e-dace-4d5b-93d1-c9277a16d6cc,https://portaldata.batukota.go.id/,Pemerintah Kota Batu - CKAN,"","",2021-09-09 14:41:09.370589,ckan,t,"","",DAILY,2022-02-15 20:12:51.706926
3d735dc6-bb07-47d8-a260-c62c0d910109,http://rajaampatkab.ina-sdi.or.id/csw/,Pemerintah Kabupaten Raja Ampat - Spasial,"","",2021-09-09 08:46:16.020022,csw,t,"","",DAILY,2022-02-15 20:12:51.885572
cb25d5ca-2e23-4692-b7d5-368999e55a0f,http://kamparkab.ina-sdi.or.id/csw/,Pemerintah Kabupaten Kampar - Spasial,"","",2021-09-09 06:40:20.319371,csw,t,"","",DAILY,2022-02-15 20:12:52.059993
9ee95eb2-de91-43aa-bfd5-408581a1eb11,http://bengkaliskab.ina-sdi.or.id/csw,Pemerintah Kabupaten Bengkalis - Spasial,"","",2021-09-09 04:43:22.259483,csw,t,"","",DAILY,2022-02-15 20:12:52.251493
b60cc964-e0bb-43dd-83fc-0ea859ba9c69,http://anambaskab.ina-sdi.or.id/csw/,Pemerintah Kabupaten Anambas - Spasial,"","",2021-09-09 04:21:11.792664,csw,t,"","",DAILY,2022-02-15 20:12:52.432738
0bf8029f-5e43-4d93-9c13-f3e653e5e0d7,http://mojokertokab.ina-sdi.or.id/csw,Pemerintah Kabupaten Mojokerto - Spasial,"","",2021-09-09 04:01:35.858967,csw,t,"","",DAILY,2022-02-15 20:12:52.607474
c5685b75-a77a-4284-8ddd-1a738d7c9b6b,https://data.sabangkota.go.id/,Pemerintah Kota Sabang - CKAN,"","",2021-09-10 09:43:24.398456,ckan,t,"","",WEEKLY,2022-02-21 16:26:36.134342
db64a19a-d549-46e2-9aae-2b6d9d70285b,http://musirawasutarakab.ina-sdi.or.id/csw,Pemerintah Kabupaten Musi Rawas Utara - Spasial,"","",2021-09-17 07:30:17.951754,csw,t,"","",DAILY,2022-02-15 20:12:45.167696
2f07f4b5-666f-4e48-97f5-5e4e20cc8e28,http://subangkab.ina-sdi.or.id/csw,Pemerintah Kabupaten Subang - Spasial,"","",2021-09-17 07:02:26.549289,csw,t,"","",DAILY,2022-02-15 20:12:45.724362
be7320f8-a0c2-4cea-93cc-58d20f045a17,http://kotatanjungpinang.ina-sdi.or.id/csw,Pemerintah Kota Tanjung Pinang - Spasial,"","",2021-09-16 09:55:03.794256,csw,t,"","",DAILY,2022-02-15 20:12:47.179825
4b9b285b-aa23-462b-a241-28be80b7cfe5,http://sawahluntokota.ina-sdi.or.id/csw,Pemerintah Kota Sawahlunto - Spasial,"","",2021-09-14 06:12:18.554918,csw,t,"","",DAILY,2022-02-15 20:12:47.358843
4ebbb527-6b87-4c23-8f7c-e6866402bf37,http://demakkab.ina-sdi.or.id/csw,Pemerintah Kabupaten Demak - Spasial,"","",2021-09-13 07:27:01.630985,csw,t,"","",DAILY,2022-02-15 20:12:47.557067
c5666366-8786-4aee-9c00-b5542e2d89d0,http://sukabumikab.ina-sdi.or.id/csw,Pemerintah Kabupaten Sukabumi - Spasial,"","",2021-09-13 07:14:08.508749,csw,t,"","",DAILY,2022-02-15 20:12:47.729811
c668a2a8-25be-4fe7-82d0-4512336b3404,https://balisatudata.baliprov.go.id/opendata.json,Pemerintah Provinsi Bali - DCAT,"","",2021-12-07 01:39:02.690765,dcat_json,t,"","",DAILY,2022-02-15 19:42:34.906567
8494918e-70cf-413b-ae55-590cbfffc6d4,https://satudata.probolinggokota.go.id/,Pemerintah Kota Probolinggo - CKAN,"","",2021-09-13 03:02:51.961681,ckan,t,"","",DAILY,2022-02-15 20:12:48.409717
20bf07b8-ad39-44e1-819f-2ab4126ed3e3,http://pontianakkota.ina-sdi.or.id/csw,Pemerintah Kota Pontianak - Spasial,"","",2021-09-13 02:23:58.284033,csw,t,"","",DAILY,2022-02-15 20:12:48.593254
0724379d-fe38-48e9-9953-93bc13278d16,http://landakkab.ina-sdi.or.id/csw,Pemerintah Kabupaten Landak - Spasial,"","",2021-09-11 06:36:38.640461,csw,t,"","",DAILY,2022-02-15 20:12:48.961253
1886c966-5729-45cb-8c32-d597d860b3a6,http://geoportal.okutimurkab.go.id/csw,Pemerintah Kabupaten Ogan Komering Ulu Timur - Spasial,"","",2021-09-11 06:29:58.458334,csw,t,"","",DAILY,2022-02-15 20:12:49.056748
f0858459-c3c3-4333-86c8-80f630e1044f,http://serambigeoportal.padangpanjang.go.id/csw,Pemerintah Kota Padang Panjang - Spasial,"","",2021-09-11 06:25:34.119878,csw,t,"","",DAILY,2022-02-15 20:12:49.15168
ccd72e6b-7e31-4031-b5a1-899fdb3d4bac,http://geoportal.manadokota.go.id/catalogue/csw,Pemerintah Kota Manado - Spasial,"","",2021-09-11 06:04:39.188822,csw,t,"","",DAILY,2022-02-15 20:12:49.245256
57b80869-41cf-4dbc-81ba-59a997dd29e1,http://musirawaskab.ina-sdi.or.id/csw,Pemerintah Kabupaten Musi Rawas - Spasial,"","",2021-09-13 06:58:46.054056,csw,t,"","",DAILY,2022-02-15 20:12:47.900453
dbf8f6b5-163d-4dfa-9b1d-bbc49128578b,http://tarakankota.ina-sdi.or.id/csw,Pemerintah Kota Tarakan - Spasial,"","",2021-09-11 05:52:42.413856,csw,t,"","",DAILY,2022-02-15 20:12:49.334208
d1647511-8f06-443a-85c9-1ca298c74b7c,http://geoportal.pemkomedan.go.id/csw,Pemerintah Kota Medan - Spasial,"","",2021-09-11 05:49:30.865562,csw,t,"","",DAILY,2022-02-15 20:12:49.424965
73b1f905-d506-4aad-bac5-a7522e481ba5,http://ogankomeringulukab.ina-sdi.or.id/csw,Pemerintah Kabupaten Ogan Komering Ulu - Spasial,"","",2021-09-11 02:36:46.096024,csw,t,"","",DAILY,2022-02-15 20:12:49.46586
79371934-7eb4-416a-bc70-78a4aa4df1b1,http://geoportal.bantulkab.go.id/csw,Pemerintah Kabupaten Bantul - Spasial,"","",2021-09-11 02:16:56.428696,csw,t,"","",DAILY,2022-02-15 20:12:49.634768
9468e550-9a25-4458-af19-7b9200b351c6,http://geoportal.palembang.go.id/csw,Pemerintah Kota Palembang - CSW,"","",2021-09-11 02:03:32.019823,csw,t,"","",DAILY,2022-02-15 20:12:49.734844
f9129fd8-817f-4366-a36b-97f33e94efd0,http://geoportal.slemankab.go.id/catalogue/csw,Pemerintah Kabupaten Sleman - Spasial,"","",2021-09-11 01:49:40.058067,csw,t,"","",DAILY,2022-02-15 20:12:49.86836
7a1d35d4-a622-4a59-b599-783a5313c616,http://www.opendata.bogorkab.go.id/,Pemerintah Kabupaten Bogor - CKAN,"","",2021-09-10 15:08:02.61483,ckan,t,"","",DAILY,2022-02-15 20:12:49.966394
b5a30f8e-959b-40f0-b29e-e12c9c3b912c,http://data.gresikkab.go.id/,Pemerintah Kabupaten Gresik - CKAN,"","",2021-09-10 13:08:13.955699,ckan,t,"","",DAILY,2022-02-15 20:12:50.100567
c21c9947-dd7e-41cf-b3a5-19ff04dfb8c6,https://data.lampungprov.go.id/,Pemerintah Provinsi Lampung - CKAN,"","",2021-09-10 13:03:46.530625,ckan,t,"","",DAILY,2022-02-15 20:12:50.129992
747b3d25-bd60-4c67-ac3d-19d67ff31096,https://opendata.dumaikota.go.id/,Pemerintah Kota Dumai - CKAN,"","",2021-09-10 12:58:19.660089,ckan,t,"","",DAILY,2022-02-15 20:12:50.235557
15074dd5-7b07-4723-9cb1-3d3423d43356,https://data.bantulkab.go.id/,Pemerintah Kabupaten Bantul - CKAN,"","",2021-09-10 09:30:26.053393,ckan,t,"","",DAILY,2022-02-15 20:12:50.280984
af1146cc-ca10-4656-b65b-c8dd74a5b3bd,http://data.jambikota.go.id/,Pemerintah Kota Jambi - CKAN,"","",2021-09-10 09:25:54.715287,ckan,t,"","",DAILY,2022-02-15 20:12:50.516658
0509f8b8-f84f-4b9f-9fc3-d24511659109,http://geoportal.pakpakbharatkab.go.id/csw,Pemerintah Kabupaten Pakpak Bharat - Spasial,"","",2021-09-10 04:06:39.52952,csw,t,"","",DAILY,2022-02-15 20:12:50.600868
6ce318aa-9b19-4ca4-96b6-d6b72de42e2c,http://geoportal.pesisirselatankab.go.id/csw,Pemerintah Kabupaten Pesisir Selatan - Spasial,"","",2021-09-10 03:59:43.476634,csw,t,"","",DAILY,2022-02-15 20:12:50.685543
0e9a712d-ddfd-46f1-858e-e0ced2a6a96e,http://geoportal.tulungagung.go.id/csw,Pemerintah Kabupaten Tulungagung - Spasial,"","",2021-09-10 03:52:28.911835,csw,t,"","",DAILY,2022-02-15 20:12:50.776321
d2b16232-1a62-411c-9a32-d41d52080909,http://geoportal.beraukab.go.id/catalogue/csw,Pemerintah Kabupaten Berau - Spasial,"","",2021-09-13 02:05:42.110006,csw,t,"","",DAILY,2022-02-15 20:12:48.787279
00b1aa91-7b02-4fc8-ab64-a0cf2d152d3d,https://data.kalselprov.go.id/data.json,Pemerintah Provinsi Kalimantan Selatan - DCAT,"","",2022-01-21 07:55:53.114904,dcat_json,t,"","",MANUAL,
b7cd5165-8bc4-490f-b97b-e62743b6a5ad,http://labuhanbatukab.ina-sdi.or.id/csw,Pemerintah Kabupaten Labuhan Batu - Spasial,"","",2021-09-17 06:55:00.623282,csw,t,"","",DAILY,2022-02-15 20:12:45.814426
763124de-0f7a-47ea-a1d6-f35edfa177dd,http://ciamiskab.ina-sdi.or.id/csw,Pemerintah Kabupaten Ciamis - Spasial,"","",2021-09-16 13:23:27.163624,csw,t,"","",DAILY,2022-02-15 20:12:46.454562
0c54fc80-56b9-4190-9d9e-f4e695de1045,http://manokwarikab.ina-sdi.or.id/csw,Pemerintah Kabupaten Manokwari,"","",2021-09-16 13:19:51.320752,csw,t,"","",DAILY,2022-02-15 20:12:46.548964
fbb75b9f-2257-49b5-b5f9-0ca807abe73a,https://data.acehtamiangkab.go.id/,Pemerintah Kabupaten Aceh Tamiang - CKAN,"","",2021-09-10 09:20:39.005309,ckan,t,"","",WEEKLY,2022-02-15 17:11:30.240328
db95aeb6-b51f-4375-a3e2-b9e5d00c8ba4,http://geoportal.temanggungkab.go.id/csw,Pemerintah Kabupaten Temanggung - Spasial,"","",2021-09-16 13:14:40.417534,csw,t,"","",DAILY,2022-02-15 20:12:46.62804
5e456647-f5c5-44c5-aa15-f69b047055ce,http://padangpariamankab.ina-sdi.or.id/csw,Pemerintah Kabupaten Padang Pariaman - Spasial,"","",2021-09-16 12:39:58.388643,csw,t,"","",DAILY,2022-02-15 20:12:46.997057
cc15aeb6-3cf0-4588-924d-c117f2d4cafb,http://agamkab.ina-sdi.or.id/csw,Pemerintah Kabupaten Agam - Spasial,"","",2021-09-16 12:37:53.127146,csw,t,"","",DAILY,2022-02-15 20:12:47.087326
18b660bf-b3ef-4773-bd39-5e89fbd9dd75,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Jawa Timur - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-jawa-timur""]
}",2021-12-01 07:16:51.686089,ckan,t,"","",WEEKLY,2022-02-16 08:10:59.465361
3b360867-fdbd-4eda-82fb-2fec4ae8487b,http://data.kutaitimurkab.go.id/,Pemerintah Kabupaten Kutai Timur - CKAN,"","",2021-09-22 09:20:25.22337,ckan,t,"","",WEEKLY,2022-02-16 11:11:53.835458
4521fac0-870d-41d3-8eeb-0b3982e8f28b,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Kalimantan Utara - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-kalimantan-utara""]
}",2021-09-09 02:28:01.400735,ckan,t,"","",WEEKLY,2022-02-16 11:42:03.609054
075d7c62-a6dd-4f53-b4c6-8c274908548b,https://tanahair.indonesia.go.id/sdi/,Pemerintah Provinsi Sulawesi Tengah - Spasial,"","{
 ""organizations_filter_include"": [""provinsi-sulawesi-tengah""]
}",2021-09-09 01:46:40.282038,ckan,t,"","",WEEKLY,2022-02-16 11:42:03.871849
53b69067-bdfb-4144-9775-9c8ebe714faa,http://bekasikab.ina-sdi.or.id/csw,Pemerintah Kabupaten Bekasi - Spasial,"","",2021-09-14 06:17:44.368878,csw,t,"","",DAILY,2022-02-15 20:12:47.271991
2e41364d-6349-470e-b9c7-66745f55f9b6,http://situbondokab.ina-sdi.or.id/csw,Pemerintah Kabupaten Situbondo - Spasial,"","",2021-09-13 08:58:19.446024,csw,t,"","",DAILY,2022-02-15 20:12:47.441903
